            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2453460.500000000, A.D. 2005-Mar-31 00:00:00.0000, -1.470302336921848E+08, -2.674022447298195E+07,  7.319897231031209E+02,  4.833733209531026E+00, -2.941574558525123E+01,  1.063855795592872E-03,  4.984850544802242E+02,  1.494420597588904E+08,  5.077467313277034E-01,
2453461.500000000, A.D. 2005-Apr-01 00:00:00.0000, -1.465908312214178E+08, -2.927777969507618E+07,  8.138660130314529E+02,  5.337415204339070E+00, -2.932254526462083E+01,  8.249673157312287E-04,  4.986315785716259E+02,  1.494859865764078E+08,  5.089633576528896E-01,
2453462.500000000, A.D. 2005-Apr-02 00:00:00.0000, -1.461079653368556E+08, -3.180691405779384E+07,  8.736329241655767E+02,  5.839811174580205E+00, -2.922079468516828E+01,  5.545381752902756E-04,  4.987783515916911E+02,  1.495299880208613E+08,  5.094655465101385E-01,
2453463.500000000, A.D. 2005-Apr-03 00:00:00.0000, -1.455817529303303E+08, -3.432688260102204E+07,  9.092440810222179E+02,  6.340779030312622E+00, -2.911034921212729E+01,  2.686809850143135E-04,  4.989251617609855E+02,  1.495740006023735E+08,  5.092182708238950E-01,
2453464.500000000, A.D. 2005-Apr-04 00:00:00.0000, -1.450123253733182E+08, -3.683692789472055E+07,  9.201330671757460E+02,  6.840125243479190E+00, -2.899106732670486E+01, -1.465669286915272E-05,  4.990717924454475E+02,  1.496179593756865E+08,  5.082236758673151E-01,
2453465.500000000, A.D. 2005-Apr-05 00:00:00.0000, -1.443998330120111E+08, -3.933628098813075E+07,  9.073156356215477E+02,  7.337604471100580E+00, -2.886282669779295E+01, -2.770533327964841E-04,  4.992180334565014E+02,  1.496618013278508E+08,  5.065247099596002E-01,
2453466.500000000, A.D. 2005-Apr-06 00:00:00.0000, -1.437444494595940E+08, -4.182416381187105E+07,  8.733603790607303E+02,  7.832924942045108E+00, -2.872554143130964E+01, -5.012820871765911E-04,  4.993636929231880E+02,  1.497054689373997E+08,  5.042051372815949E-01,
2453467.500000000, A.D. 2005-Apr-07 00:00:00.0000, -1.430463751175322E+08, -4.429979302785253E+07,  8.222078980077058E+02,  8.325761040556786E+00, -2.857917773188756E+01, -6.731020175845259E-04,  4.995086084167666E+02,  1.497489135094219E+08,  5.013840779836821E-01,
2453468.500000000, A.D. 2005-Apr-08 00:00:00.0000, -1.423058393074627E+08, -4.676238501929595E+07,  7.588425605855882E+02,  8.815772562529544E+00, -2.842376392947866E+01, -7.828075517259947E-04,  4.996526556040844E+02,  1.497920977697759E+08,  4.982043741323418E-01,
2453469.500000000, A.D. 2005-Apr-09 00:00:00.0000, -1.415231005638663E+08, -4.921116136927518E+07,  6.888563389815390E+02,  9.302627241468794E+00, -2.825939134229284E+01, -8.261131232014662E-04,  4.997957528236171E+02,  1.498349972369526E+08,  4.948164163156005E-01,
2453470.500000000, A.D. 2005-Apr-10 00:00:00.0000, -1.406984450317287E+08, -5.164535397559194E+07,  6.179754431061447E+02,  9.786021139248849E+00, -2.808620516671925E+01, -8.041102918046050E-04,  4.999378607924079E+02,  1.498776001342178E+08,  4.913612825632744E-01,
2453471.500000000, A.D. 2005-Apr-11 00:00:00.0000, -1.398321833805066E+08, -5.406420903643401E+07,  5.516298183873296E+02,  1.026569195921226E+01, -2.790438817019016E+01, -7.223570110532762E-04,  5.000789778923943E+02,  1.499199059764885E+08,  4.879575772385765E-01,
2453472.500000000, A.D. 2005-Apr-12 00:00:00.0000, -1.389246469633265E+08, -5.646698949562962E+07,  4.946267347298563E+02,  1.074142314648310E+01, -2.771414224324434E+01, -5.894537090433971E-04,  5.002191325639602E+02,  1.499619232899775E+08,  4.846947714099721E-01,
2453473.500000000, A.D. 2005-Apr-13 00:00:00.0000, -1.379761839852078E+08, -5.885297598202727E+07,  4.509529372714460E+02,  1.121304001875473E+01, -2.751567265847875E+01, -4.155640705061359E-04,  5.003583747684659E+02,  1.500036670527236E+08,  4.816332205050753E-01,
2453474.500000000, A.D. 2005-Apr-14 00:00:00.0000, -1.369871562325953E+08, -6.122146661456753E+07,  4.236935135833919E+02,  1.168040127230405E+01, -2.730917780067352E+01, -2.112360426949067E-04,  5.004967682032736E+02,  1.500451563607156E+08,  4.788089445852467E-01,
2453475.500000000, A.D. 2005-Apr-15 00:00:00.0000, -1.359579366048281E+08, -6.357177617605934E+07,  4.150332601889968E+02,  1.214338945005409E+01, -2.709484471263434E+01,  1.331905508550335E-05,  5.006343842607423E+02,  1.500864126168444E+08,  4.762405159651921E-01,
2453476.500000000, A.D. 2005-Apr-16 00:00:00.0000, -1.348889074158278E+08, -6.590323511087997E+07,  4.263006472028792E+02,  1.260190296666141E+01, -2.687284918483456E+01,  2.485047729692269E-04,  5.007712979943575E+02,  1.501274583215789E+08,  4.739357895986258E-01,
2453477.500000000, A.D. 2005-Apr-17 00:00:00.0000, -1.337804592661882E+08, -6.821518866016403E+07,  4.580205336809158E+02,  1.305585100264576E+01, -2.664335853376036E+01,  4.852862688089488E-04,  5.009075858207952E+02,  1.501683163840621E+08,  4.718970526180343E-01,
2453478.500000000, A.D. 2005-Apr-18 00:00:00.0000, -1.326329902182931E+08, -7.050699628859273E+07,  5.099529596716166E+02,  1.350515158999686E+01, -2.640653530436628E+01,  7.149444269138883E-04,  5.010433243905014E+02,  1.502090097835197E+08,  4.701239188866693E-01,
2453479.500000000, A.D. 2005-Apr-19 00:00:00.0000, -1.314469050069460E+08, -7.277803141761808E+07,  5.811072087101638E+02,  1.394973262910543E+01, -2.616254044447437E+01,  9.287704498586180E-04,  5.011785899384531E+02,  1.502495613746229E+08,  4.686137553939628E-01,
2453480.500000000, A.D. 2005-Apr-20 00:00:00.0000, -1.302226140560041E+08, -7.502768136669926E+07,  6.697313460111618E+02,  1.438953523860715E+01, -2.591153476383989E+01,  1.117823461425971E-03,  5.013134574029092E+02,  1.502899936232964E+08,  4.673596639162693E-01,
2453481.500000000, A.D. 2005-Apr-21 00:00:00.0000, -1.289605321364546E+08, -7.725534730955432E+07,  7.732878088131547E+02,  1.482451851992061E+01, -2.565367766899931E+01,  1.272869714599167E-03,  5.014479986329073E+02,  1.503303280693399E+08,  4.663462321599561E-01,
2453482.500000000, A.D. 2005-Apr-22 00:00:00.0000, -1.276610765990048E+08, -7.946044397423954E+07,  8.884357501752675E+02,  1.525466436866361E+01, -2.538912240156183E+01,  1.384617633227947E-03,  5.015822791093913E+02,  1.503705843434465E+08,  4.655435983050665E-01,
2453483.500000000, A.D. 2005-Apr-23 00:00:00.0000, -1.263246652560752E+08, -8.164239876939587E+07,  1.011049810908735E+03,  1.567998041698892E+01, -2.511800754853268E+01,  1.444336078630926E-03,  5.017163528378344E+02,  1.504107786360497E+08,  4.649009417174588E-01,
2453484.500000000, A.D. 2005-Apr-24 00:00:00.0000, -1.249517141721873E+08, -8.380065004031771E+07,  1.136309675760567E+03,  1.610049883018216E+01, -2.484044563971442E+01,  1.444866694876978E-03,  5.018502554936571E+02,  1.504509216423714E+08,  4.643412278228828E-01,
2453485.500000000, A.D. 2005-Apr-25 00:00:00.0000, -1.235426358111308E+08, -8.593464429067984E+07,  1.258890182808042E+03,  1.651626901011570E+01, -2.455651111509347E+01,  1.381904384583521E-03,  5.019839965110423E+02,  1.504910161907088E+08,  4.637595248311525E-01,
2453486.500000000, A.D. 2005-Apr-26 00:00:00.0000, -1.220978381027252E+08, -8.804383246379478E+07,  1.373263788890094E+03,  1.692734370184419E+01, -2.426623124952527E+01,  1.255257769214424E-03,  5.021175514561215E+02,  1.505310549559721E+08,  4.630269122084774E-01,
2453487.500000000, A.D. 2005-Apr-27 00:00:00.0000, -1.206177249364972E+08, -9.012766570646288E+07,  1.474097160790116E+03,  1.733376038570283E+01, -2.396958380135996E+01,  1.069701954856228E-03,  5.022508564272291E+02,  1.505710187809241E+08,  4.620005615570634E-01,
2453488.500000000, A.D. 2005-Apr-28 00:00:00.0000, -1.191026983228695E+08, -9.218559130755632E+07,  1.556691298328340E+03,  1.773552210133684E+01, -2.366650354525079E+01,  8.350929847811273E-04,  5.023838060812164E+02,  1.506108760844832E+08,  4.605383633004659E-01,
2453489.500000000, A.D. 2005-Apr-29 00:00:00.0000, -1.175531620584845E+08, -9.421704956818776E+07,  1.617394815154374E+03,  1.813258255294250E+01, -2.335689691433700E+01,  5.656388835699744E-04,  5.025162561279379E+02,  1.506505836095521E+08,  4.585146516666048E-01,
2453490.500000000, A.D. 2005-Apr-30 00:00:00.0000, -1.159695263628997E+08, -9.622147216876741E+07,  1.653923304587603E+03,  1.852483886217177E+01, -2.304066128577844E+01,  2.785041902448882E-04,  5.026480300564171E+02,  1.506900884394712E+08,  4.558333002282639E-01,
2453491.500000000, A.D. 2005-May-01 00:00:00.0000, -1.143522127797337E+08, -9.819828224322930E+07,  1.665541870884597E+03,  1.891213255779049E+01, -2.271770452086079E+01, -7.898136372475051E-06,  5.027789289515189E+02,  1.507293309409832E+08,  4.524358573868683E-01,
2453492.500000000, A.D. 2005-May-02 00:00:00.0000, -1.127016586949036E+08, -1.001468960260536E+08,  1.653099445737898E+03,  1.929425703472168E+01, -2.238796143655907E+01, -2.755810007197823E-04,  5.029087428844292E+02,  1.507682481790130E+08,  4.483044373349682E-01,
2453493.500000000, A.D. 2005-May-03 00:00:00.0000, -1.110183210245710E+08, -1.020667257334085E+08,  1.618928056463599E+03,  1.967096890250484E+01, -2.205140582147380E+01, -5.084134957478170E-04,  5.030372625085911E+02,  1.508067773930418E+08,  4.434604987044803E-01,
2453494.500000000, A.D. 2005-May-04 00:00:00.0000, -1.093026788308455E+08, -1.039571832893745E+08,  1.566631824158132E+03,  2.004200120481284E+01, -2.170805805500998E+01, -6.932403470720772E-04,  5.031642898810169E+02,  1.508448592412545E+08,  4.379608858414297E-01,
2453495.500000000, A.D. 2005-May-05 00:00:00.0000, -1.075552347556847E+08, -1.058176845367671E+08,  1.500792755395174E+03,  2.040707743848762E+01, -2.135798875818996E+01, -8.206888333743834E-04,  5.032896478545870E+02,  1.508824406162811E+08,  4.318919463533242E-01,
2453496.500000000, A.D. 2005-May-06 00:00:00.0000, -1.057765152314820E+08, -1.076476535961758E+08,  1.426620745383203E+03,  2.076592574166617E+01, -2.100131854668948E+01, -8.856471436278213E-04,  5.034131875279215E+02,  1.509194768786106E+08,  4.253619448730808E-01,
2453497.500000000, A.D. 2005-May-07 00:00:00.0000, -1.039670694893917E+08, -1.094465270266593E+08,  1.349578245587647E+03,  2.111829233303213E+01, -2.063821365073892E+01, -8.873624593821461E-04,  5.035347932783491E+02,  1.509559333654382E+08,  4.184919334798740E-01,
2453498.500000000, A.D. 2005-May-08 00:00:00.0000, -1.021274674909579E+08, -1.112137574296065E+08,  1.275014670357108E+03,  2.146395271200928E+01, -2.026887748345277E+01, -8.291142317382594E-04,  5.036543850140629E+02,  1.509917860658443E+08,  4.114057562556601E-01,
2453499.500000000, A.D. 2005-May-09 00:00:00.0000, -1.002582970496552E+08, -1.129488161811443E+08,  1.207846759237349E+03,  2.180271896119487E+01, -1.989353915602071E+01, -7.174903019722123E-04,  5.037719175759084E+02,  1.510270214414550E+08,  4.042205280543270E-01,
2453500.500000000, A.D. 2005-May-10 00:00:00.0000, -9.836016053109556E+07, -1.146511951084035E+08,  1.152314268819988E+03,  2.213444211551394E+01, -1.951244089629711E+01, -5.613967354953786E-04,  5.038873776568331E+02,  1.510616355029163E+08,  3.970391797214201E-01,
2453501.500000000, A.D. 2005-May-11 00:00:00.0000, -9.643367156011568E+07, -1.163204071153421E+08,  1.111825505211949E+03,  2.245900977265470E+01, -1.912582668355076E+01, -3.710046545233325E-04,  5.040007790208733E+02,  1.510956323765824E+08,  3.899462408492749E-01,
2453502.500000000, A.D. 2005-May-12 00:00:00.0000, -9.447945209417558E+07, -1.179559859483186E+08,  1.088889081463218E+03,  2.277634030328927E+01, -1.873393392800094E+01, -1.568373066227480E-04,  5.041121570184606E+02,  1.511290226602463E+08,  3.830071379611652E-01,
2453503.500000000, A.D. 2005-May-13 00:00:00.0000, -9.249813007333478E+07, -1.195574854069730E+08,  1.085113250590861E+03,  2.308637563558792E+01, -1.833698898782996E+01,  7.086622238716700E-05,  5.042215633397504E+02,  1.511618218502265E+08,  3.762703851973958E-01,
2453504.500000000, A.D. 2005-May-14 00:00:00.0000, -9.049033768557739E+07, -1.211244783269590E+08,  1.101246396169066E+03,  2.338907450502120E+01, -1.793520625265334E+01,  3.024678115375323E-04,  5.043290616795795E+02,  1.511940490417548E+08,  3.697715063124222E-01,
2453505.500000000, A.D. 2005-May-15 00:00:00.0000, -8.845671014424375E+07, -1.226565556036772E+08,  1.137232202000916E+03,  2.368440751983023E+01, -1.752878980947984E+01,  5.289644092876244E-04,  5.044347246295487E+02,  1.512257259972456E+08,  3.635374289055860E-01,
2453506.500000000, A.D. 2005-May-16 00:00:00.0000, -8.639788478599741E+07, -1.241533254259240E+08,  1.192258486628532E+03,  2.397235474280630E+01, -1.711793641710365E+01,  7.418235725484834E-04,  5.045386317724567E+02,  1.512568765750217E+08,  3.575902769123067E-01,
2453507.500000000, A.D. 2005-May-17 00:00:00.0000, -8.431450026156743E+07, -1.256144127763754E+08,  1.264786963142455E+03,  2.425290595280479E+01, -1.670283849857876E+01,  9.327245375398974E-04,  5.046408686817255E+02,  1.512875264293497E+08,  3.519497398924068E-01,
2453508.500000000, A.D. 2005-May-18 00:00:00.0000, -8.220719559534740E+07, -1.270394591470219E+08,  1.352560563534498E+03,  2.452606334986723E+01, -1.628368592401412E+01,  1.093317180325570E-03,  5.047415263206290E+02,  1.513177028303331E+08,  3.466333827305114E-01,
2453509.500000000, A.D. 2005-May-19 00:00:00.0000, -8.007660892637658E+07, -1.284281223133575E+08,  1.452595058239996E+03,  2.479184608456124E+01, -1.586066539082023E+01,  1.215120942611669E-03,  5.048407001700244E+02,  1.513474344024126E+08,  3.416543747597218E-01,
2453510.500000000, A.D. 2005-May-20 00:00:00.0000, -7.792337581831227E+07, -1.297800759099533E+08,  1.561172797419131E+03,  2.505029545500923E+01, -1.543395627202029E+01,  1.289698134440798E-03,  5.049384882846574E+02,  1.513767505416616E+08,  3.370162941412256E-01,
2453511.500000000, A.D. 2005-May-21 00:00:00.0000, -7.574812715805852E+07, -1.310950084637488E+08,  1.673868127174675E+03,  2.530147883340068E+01, -1.500372213900604E+01,  1.309233596383130E-03,  5.050349874364688E+02,  1.514056802595781E+08,  3.327051332981198E-01,
2453512.500000000, A.D. 2005-May-22 00:00:00.0000, -7.355148686820664E+07, -1.323726215093048E+08,  1.785643622040749E+03,  2.554548952645007E+01, -1.457009814937114E+01,  1.267598179174101E-03,  5.051302866684841E+02,  1.514342502505895E+08,  3.286796244220920E-01,
2453513.500000000, A.D. 2005-May-23 00:00:00.0000, -7.133406992109203E+07, -1.336126265020611E+08,  1.891057317860425E+03,  2.578243945019120E+01, -1.413317638352738E+01,  1.161824605691919E-03,  5.052244581133330E+02,  1.514624821395141E+08,  3.248625035438626E-01,
2453514.500000000, A.D. 2005-May-24 00:00:00.0000, -6.909648137511836E+07, -1.348147405307465E+08,  1.984604867890477E+03,  2.601244267963389E+01, -1.369299365244771E+01,  9.936791466120809E-04,  5.053175459014379E+02,  1.514903891563198E+08,  3.211367232748982E-01,
2453515.500000000, A.D. 2005-May-25 00:00:00.0000, -6.683931719350246E+07, -1.359786813019265E+08,  2.061182070456445E+03,  2.623559123931366E+01, -1.324952786033381E+01,  7.707703053005943E-04,  5.054095551906543E+02,  1.515179728472929E+08,  3.173506245026579E-01,
2453516.500000000, A.D. 2005-May-26 00:00:00.0000, -6.456316729367257E+07, -1.371041623652668E+08,  2.116600983552635E+03,  2.645192899371717E+01, -1.280270769889194E+01,  5.065956405134742E-04,  5.055004442037230E+02,  1.515452206879260E+08,  3.133335321228404E-01,
2453517.500000000, A.D. 2005-May-27 00:00:00.0000, -6.226862062309200E+07, -1.381908897723560E+08,  2.148052099972963E+03,  2.666143231597242E+01, -1.235243559227320E+01,  2.192432435688119E-04,  5.055901219459357E+02,  1.515721053986918E+08,  3.089186598563333E-01,
2453518.500000000, A.D. 2005-May-28 00:00:00.0000, -5.995627134249974E+07, -1.392385610866728E+08,  2.154404367618263E+03,  2.686400455393718E+01, -1.189861774404254E+01, -7.096816886420498E-05,  5.056784527607099E+02,  1.515985863107701E+08,  3.039663375981051E-01,
2453519.500000000, A.D. 2005-May-29 00:00:00.0000, -5.762672482232314E+07, -1.402468669622301E+08,  2.136281362228096E+03,  2.705948552331285E+01, -1.144119202127347E+01, -3.441696680246409E-04,  5.057652667311662E+02,  1.516246124843619E+08,  2.983803733098088E-01,
2453520.500000000, A.D. 2005-May-30 00:00:00.0000, -5.528060232871144E+07, -1.412154947590048E+08,  2.095920909777284E+03,  2.724767119030216E+01, -1.098014639692483E+01, -5.831662661393011E-04,  5.058503733249878E+02,  1.516501267993157E+08,  2.921140273744355E-01,
2453521.500000000, A.D. 2005-May-31 00:00:00.0000, -5.291854383463015E+07, -1.421441332481390E+08,  2.036879266619682E+03,  2.742833619814632E+01, -1.051552582789874E+01, -7.747788147391965E-04,  5.059335753604416E+02,  1.516750701420350E+08,  2.851667806968682E-01,
2453522.500000000, A.D. 2005-Jun-01 00:00:00.0000, -5.054120898110121E+07, -1.430324774882361E+08,  1.963658405251801E+03,  2.760125347048176E+01, -1.004742997460706E+01, -9.103125727811801E-04,  5.060146811742083E+02,  1.516993850533023E+08,  2.775758126066934E-01,
2453523.500000000, A.D. 2005-Jun-02 00:00:00.0000, -4.814927656920282E+07, -1.438802332575172E+08,  1.881321322076023E+03,  2.776620848851205E+01, -9.576005878012630E+00, -9.854186515463326E-04,  5.060935140555167E+02,  1.517230185565609E+08,  2.694060937310740E-01,
2453524.500000000, A.D. 2005-Jun-03 00:00:00.0000, -4.574344304376800E+07, -1.446871207628865E+08,  1.795134635627270E+03,  2.792300854562227E+01, -9.101438974963012E+00, -9.996436326584757E-04,  5.061699189266046E+02,  1.517459241606675E+08,  2.607414169016373E-01,
2453525.500000000, A.D. 2005-Jun-04 00:00:00.0000, -4.332442034457365E+07, -1.454528775692858E+08,  1.710256115972996E+03,  2.807148838070647E+01, -8.623944193718494E+00, -9.558617285532200E-04,  5.062437666680530E+02,  1.517680631565941E+08,  2.516770276996115E-01,
2453526.500000000, A.D. 2005-Jun-05 00:00:00.0000, -4.089293338064135E+07, -1.461772607817691E+08,  1.631473185390234E+03,  2.821151342346044E+01, -8.143757564269224E+00, -8.596684369428509E-04,  5.063149565216184E+02,  1.517894053377791E+08,  2.423135708231771E-01,
2453527.500000000, A.D. 2005-Jun-06 00:00:00.0000, -3.844971730412314E+07, -1.468600485216930E+08,  1.562994921967387E+03,  2.834298123125564E+01, -7.661128246444327E+00, -7.187482367445597E-04,  5.063834168810243E+02,  1.518099292372010E+08,  2.327518967963599E-01,
2453528.500000000, A.D. 2005-Jun-07 00:00:00.0000, -3.599551473490373E+07, -1.475010407311542E+08,  1.508299744710326E+03,  2.846582118143444E+01, -7.176310980625852E+00, -5.422201951414962E-04,  5.064491046849064E+02,  1.518296219453874E+08,  2.230885595540623E-01,
2453529.500000000, A.D. 2005-Jun-08 00:00:00.0000, -3.353107308923584E+07, -1.481000593549899E+08,  1.470039650134742E+03,  2.857999237703208E+01, -6.689559315046184E+00, -3.399908950956210E-04,  5.065120036318031E+02,  1.518484785752832E+08,  2.134121996957201E-01,
2453530.500000000, A.D. 2005-Jun-09 00:00:00.0000, -3.105714216020430E+07, -1.486569479921738E+08,  1.449998043522239E+03,  2.868547997962914E+01, -6.201120198957820E+00, -1.221718365060909E-04,  5.065721215251057E+02,  1.518665014662862E+08,  2.038011857300659E-01,
2453531.500000000, A.D. 2005-Jun-10 00:00:00.0000, -2.857447206265515E+07, -1.491715711590290E+08,  1.449092771112919E+03,  2.878229056886804E+01, -5.711230470913442E+00,  1.013744316780141E-04,  5.066294871561755E+02,  1.518836992498293E+08,  1.943227952098408E-01,
2453532.500000000, A.D. 2005-Jun-11 00:00:00.0000, -2.608381159012595E+07, -1.496438133397532E+08,  1.467411057263613E+03,  2.887044740244080E+01, -5.220115445316889E+00,  3.213141012980980E-04,  5.066841471777145E+02,  1.519000859120408E+08,  1.850339388934347E-01,
2453533.500000000, A.D. 2005-Jun-12 00:00:00.0000, -2.358590695233562E+07, -1.500735779986776E+08,  1.504260600924492E+03,  2.894998648966499E+01, -4.727989366365854E+00,  5.289380413517897E-04,  5.067361633736688E+02,  1.519156799752817E+08,  1.759831120370414E-01,
2453534.500000000, A.D. 2005-Jun-13 00:00:00.0000, -2.108150078925392E+07, -1.504607866914070E+08,  1.558221916317940E+03,  2.902095421596674E+01, -4.235057114849778E+00,  7.161022950321616E-04,  5.067856106030427E+02,  1.519305038817170E+08,  1.672130114842372E-01,
2453535.500000000, A.D. 2005-Jun-14 00:00:00.0000, -1.857133130633241E+07, -1.508053783466554E+08,  1.627190885871649E+03,  2.908340695976943E+01, -3.741516290772601E+00,  8.750732426472396E-04,  5.068325755103077E+02,  1.519445836067058E+08,  1.587631128709183E-01,
2453536.500000000, A.D. 2005-Jun-15 00:00:00.0000, -1.605613135184881E+07, -1.511073087072676E+08,  1.708406784400344E+03,  2.913741280198898E+01, -3.247558631595708E+00,  9.983620565094942E-04,  5.068771558786040E+02,  1.519579484648958E+08,  1.506714155107571E-01,
2453537.500000000, A.D. 2005-Jun-16 00:00:00.0000, -1.353662726510304E+07, -1.513665498237621E+08,  1.798469294711947E+03,  2.918305503279575E+01, -2.753369608686029E+00,  1.078655035231524E-03,  5.069194602616348E+02,  1.519706309998688E+08,  1.429744774857676E-01,
